"","year","committed_to","stars","state_province","county_name"
"7450",2019,"Clemson",4,"LA","East Baton Rouge"
"7451",2019,"Clemson",4,"CT","Fairfield"
"7452",2019,"Clemson",4,"FL","Collier"
"7453",2019,"Clemson",4,"AL","Jefferson"
"7454",2019,"Clemson",4,"GA","Clayton"
"7455",2019,"Clemson",4,"TN","Davidson"
"7456",2019,"Clemson",3,"GA","Barrow"
"7457",2019,"Clemson",3,"PA","Chester"
"7458",2019,"Clemson",3,"MD","Washington"
"7459",2019,"Clemson",3,"GA","Gwinnett"
"7460",2019,"Clemson",3,"MO","Platte"
"7461",2019,"Clemson",3,"FL","Escambia"
"7462",2019,"Clemson",3,"GA","Gordon"
"7463",2019,"Clemson",3,"SC","Lexington"
"7464",2019,"Clemson",3,"AL","Russell"
"7465",2019,"Clemson",3,"MI","Wayne"
"7466",2019,"Clemson",3,"NC","Cleveland"
"7467",2019,"Clemson",3,"GA","Gordon"
"7468",2019,"Clemson",3,"SC","Charleston"
"7469",2019,"Clemson",3,"FL","Broward"
"7470",2019,"Clemson",3,"FL","Manatee"
"7471",2019,"Clemson",2,"SC","Spartanburg"
"7472",2020,"Clemson",5,"MD","Montgomery"
"7473",2020,"Clemson",5,"GA","Cobb"
"7474",2020,"Clemson",5,"CA","Los Angeles"
"7475",2020,"Clemson",5,"FL","Polk"
"7476",2020,"Clemson",5,"NC","Mecklenburg"
"7477",2020,"Clemson",4,"SC","Darlington"
"7478",2020,"Clemson",4,"KY","Fayette"
"7479",2020,"Clemson",4,"FL","Duval"
"7480",2020,"Clemson",4,"AL","Russell"
"7481",2020,"Clemson",4,"DC","District of Columbia"
"7482",2020,"Clemson",4,"GA","Fulton"
"7483",2020,"Clemson",4,"NC","Wake"
"7484",2020,"Clemson",4,"GA","Peach"
"7485",2020,"Clemson",4,"TX","Tarrant"
"7486",2020,"Clemson",4,"GA","Carroll"
"7487",2020,"Clemson",4,"VA","Henrico"
"7488",2020,"Clemson",4,"TN","Knox"
"7489",2020,"Clemson",3,"GA","Cherokee"
"7490",2020,"Clemson",3,"GA","Polk"
"7491",2020,"Clemson",3,"FL","Leon"
"7492",2020,"Clemson",3,"SC","Pickens"
"7493",2020,"Clemson",3,"AL","Jefferson"
"7494",2020,"Clemson",3,"SC","Richland"
"7495",2012,"Coastal Carolina",2,"NC","Iredell"
"7496",2013,"Coastal Carolina",3,"MD","Baltimore"
"7497",2013,"Coastal Carolina",3,"FL","Pinellas"
"7498",2013,"Coastal Carolina",2,"PA","Chester"
"7499",2014,"Coastal Carolina",2,"FL","Santa Rosa"
"7500",2014,"Coastal Carolina",2,"GA","Cobb"
"7501",2015,"Coastal Carolina",3,"GA","Gwinnett"
"7502",2015,"Coastal Carolina",2,"SC","Charleston"
"7503",2015,"Coastal Carolina",2,"SC","Clarendon"
"7504",2015,"Coastal Carolina",2,"SC","Orangeburg"
"7505",2015,"Coastal Carolina",1,"SC","Cherokee"
"7506",2015,"Coastal Carolina",1,"SC","Georgetown"
"7507",2015,"Coastal Carolina",1,"SC","Florence"
"7508",2016,"Coastal Carolina",3,"SC","Richland"
"7509",2016,"Coastal Carolina",3,"SC","Dillon"
"7510",2016,"Coastal Carolina",3,"GA","Cobb"
"7511",2016,"Coastal Carolina",2,"TN","Davidson"
"7512",2016,"Coastal Carolina",2,"TN","Hamblen"
"7513",2016,"Coastal Carolina",2,"SC","Florence"
"7514",2016,"Coastal Carolina",2,"MD","Carroll"
"7515",2016,"Coastal Carolina",2,"FL","Broward"
"7516",2016,"Coastal Carolina",2,"FL","Columbia"
"7517",2016,"Coastal Carolina",2,"FL","Duval"
"7518",2016,"Coastal Carolina",2,"GA","Carroll"
"7519",2016,"Coastal Carolina",2,"GA","Fulton"
"7520",2016,"Coastal Carolina",1,"NC","Cumberland"
"7521",2016,"Coastal Carolina",1,"SC","Horry"
"7522",2016,"Coastal Carolina",1,"AL","Monroe"
"7523",2016,"Coastal Carolina",1,"SC","Aiken"
"7524",2016,"Coastal Carolina",1,"SC","Richland"
"7525",2016,"Coastal Carolina",1,"GA","Carroll"
"7526",2017,"Coastal Carolina",3,"GA","Jackson"
"7527",2017,"Coastal Carolina",3,"GA","Gwinnett"
"7528",2017,"Coastal Carolina",3,"SC","Lexington"
"7529",2017,"Coastal Carolina",3,"VA","Chesapeake"
"7530",2017,"Coastal Carolina",2,"GA","DeKalb"
"7531",2017,"Coastal Carolina",2,"TN","Knox"
"7532",2017,"Coastal Carolina",2,"FL","Duval"
"7533",2017,"Coastal Carolina",2,"NC","Durham"
"7534",2017,"Coastal Carolina",2,"SC","Horry"
"7535",2017,"Coastal Carolina",2,"FL","Orange"
"7536",2017,"Coastal Carolina",2,"FL","Duval"
"7537",2017,"Coastal Carolina",2,"NC","Iredell"
"7538",2017,"Coastal Carolina",2,"NC","Union"
"7539",2017,"Coastal Carolina",2,"SC","Richland"
"7540",2017,"Coastal Carolina",2,"SC","Laurens"
"7541",2017,"Coastal Carolina",2,"SC","York"
"7542",2017,"Coastal Carolina",2,"SC","Lexington"
"7543",2017,"Coastal Carolina",2,"OH","Hamilton"
"7544",2017,"Coastal Carolina",2,"SC","Spartanburg"
"7545",2017,"Coastal Carolina",2,"MN","Carver"
"7546",2017,"Coastal Carolina",2,"SC","Greenwood"
"7547",2018,"Coastal Carolina",3,"TN","Shelby"
"7548",2018,"Coastal Carolina",3,"GA","Cobb"
"7549",2018,"Coastal Carolina",3,"NY","Richmond"
"7550",2018,"Coastal Carolina",3,"FL","Sarasota"
"7551",2018,"Coastal Carolina",3,"NC","Sampson"
"7552",2018,"Coastal Carolina",3,"GA","Gwinnett"
"7553",2018,"Coastal Carolina",2,"NC","Lenoir"
"7554",2018,"Coastal Carolina",2,"SC","Orangeburg"
"7555",2018,"Coastal Carolina",2,"MA","Middlesex"
"7556",2018,"Coastal Carolina",2,"VA","Portsmouth"
"7557",2018,"Coastal Carolina",2,"FL","Sarasota"
"7558",2018,"Coastal Carolina",2,"GA","Cobb"
"7559",2018,"Coastal Carolina",2,"AZ","Pima"
"7560",2018,"Coastal Carolina",2,"SC","Newberry"
"7561",2018,"Coastal Carolina",2,"SC","York"
"7562",2018,"Coastal Carolina",2,"MD","Harford"
"7563",2018,"Coastal Carolina",2,"AL","Morgan"
"7564",2018,"Coastal Carolina",2,"TX","Harris"
"7565",2018,"Coastal Carolina",2,"MA","Hampden"
"7566",2018,"Coastal Carolina",2,"SC","Horry"
"7567",2018,"Coastal Carolina",2,"SC","Horry"
"7568",2018,"Coastal Carolina",2,"SC","Charleston"
"7569",2018,"Coastal Carolina",2,"SC","Horry"
"7570",2018,"Coastal Carolina",2,"NC","Alexander"
"7571",2018,"Coastal Carolina",2,"FL","Duval"
"7572",2018,"Coastal Carolina",2,"GA","Burke"
"7573",2018,"Coastal Carolina",2,"NC","Ashe"
"7574",2018,"Coastal Carolina",2,"SC","Darlington"
"7575",2018,"Coastal Carolina",2,"GA","Cobb"
"7576",2018,"Coastal Carolina",2,"PA","Chester"
"7577",2019,"Coastal Carolina",3,"NC","Davidson"
"7578",2019,"Coastal Carolina",3,"GA","Gwinnett"
"7579",2019,"Coastal Carolina",3,"GA","Fulton"
"7580",2019,"Coastal Carolina",3,"SC","Lexington"
"7581",2019,"Coastal Carolina",3,"GA","Cobb"
"7582",2019,"Coastal Carolina",3,"GA","Brooks"
"7583",2019,"Coastal Carolina",3,"WI","Waukesha"
"7584",2019,"Coastal Carolina",2,"NC","Union"
"7585",2019,"Coastal Carolina",2,"GA","Cherokee"
"7586",2019,"Coastal Carolina",2,"FL","Brevard"
"7587",2019,"Coastal Carolina",2,"NC","Columbus"
"7588",2019,"Coastal Carolina",2,"NC","Cumberland"
"7589",2019,"Coastal Carolina",2,"SC","Richland"
"7590",2019,"Coastal Carolina",2,"NC","Wake"
"7591",2019,"Coastal Carolina",2,"FL","Pinellas"
"7592",2019,"Coastal Carolina",2,"GA","Bryan"
"7593",2019,"Coastal Carolina",2,"MD","Harford"
"7594",2019,"Coastal Carolina",2,"NC","Union"
"7595",2019,"Coastal Carolina",2,"SC","Abbeville"
"7596",2019,"Coastal Carolina",2,"NC","Transylvania"
"7597",2019,"Coastal Carolina",2,"FL","Orange"
"7598",2019,"Coastal Carolina",2,"VA","Manassas"
"7599",2019,"Coastal Carolina",2,"SC","Anderson"
"7600",2019,"Coastal Carolina",2,"NC","Mecklenburg"
"7601",2019,"Coastal Carolina",2,"SC","Dorchester"
"7602",2020,"Coastal Carolina",3,"FL","Indian River"
"7603",2020,"Coastal Carolina",2,"FL","Indian River"
"7604",2020,"Coastal Carolina",3,"VA","Botetourt"
"7605",2020,"Coastal Carolina",3,"SC","York"
"7606",2020,"Coastal Carolina",3,"FL","Polk"
"7607",2020,"Coastal Carolina",3,"GA","Floyd"
"7608",2020,"Coastal Carolina",3,"SC","Greenville"
"7609",2020,"Coastal Carolina",3,"TN","Blount"
"7610",2020,"Coastal Carolina",3,"AL","Lee"
"7611",2020,"Coastal Carolina",3,"GA","Carroll"
"7612",2020,"Coastal Carolina",3,"VA","Norfolk"
"7613",2020,"Coastal Carolina",3,"GA","Gwinnett"
"7614",2020,"Coastal Carolina",3,"FL","Orange"
"7615",2020,"Coastal Carolina",3,"FL","Orange"
"7616",2020,"Coastal Carolina",3,"NC","Guilford"
"7617",2020,"Coastal Carolina",3,"SC","Greenwood"
"7618",2020,"Coastal Carolina",3,"NC","Mecklenburg"
"7619",2020,"Coastal Carolina",3,"GA","Gwinnett"
"7620",2013,"Colgate",2,"FL","St. Lucie"
"7621",2013,"Colgate",2,"FL","Miami-Dade"
"7622",2013,"Colgate",1,"FL","Orange"
"7623",2014,"Colgate",2,"OH","Franklin"
"7624",2014,"Colgate",1,"IL","McHenry"
"7625",2015,"Colgate",3,"FL","Lee"
"7626",2015,"Colgate",2,"FL","Orange"
"7627",2017,"Colgate",3,"NY","Bronx"
"7628",2019,"Colgate",3,"DC","District of Columbia"
"7629",2019,"Colgate",2,"MI","Oakland"
"7630",2019,"Colgate",1,"IL","Lake"
"7631",2020,"Colgate",2,"IL","DuPage"
"7632",2000,"Colorado",5,"CO","Denver"
"7633",2000,"Colorado",4,"CO","Boulder"
"7634",2000,"Colorado",4,"IA","Polk"
"7635",2002,"Colorado",4,"WI","Milwaukee"
"7636",2002,"Colorado",4,"CO","Adams"
"7637",2002,"Colorado",4,"LA","Jefferson"
"7638",2002,"Colorado",4,"TX","Harris"
"7639",2002,"Colorado",4,"CA","Kern"
"7640",2002,"Colorado",3,"CO","Boulder"
"7641",2002,"Colorado",3,"TX","Harris"
"7642",2002,"Colorado",3,"LA","Jefferson"
"7643",2002,"Colorado",3,"CO","Adams"
"7644",2002,"Colorado",3,"CO","Adams"
"7645",2002,"Colorado",3,"CO","Boulder"
"7646",2002,"Colorado",3,"TX","Bexar"
"7647",2002,"Colorado",3,"TX","Fort Bend"
"7648",2002,"Colorado",3,"IL","Lake"
"7649",2002,"Colorado",3,"LA","Caddo"
"7650",2002,"Colorado",3,"TX","Harris"
"7651",2002,"Colorado",3,"TX","Galveston"
"7652",2002,"Colorado",3,"TX","Harris"
"7653",2002,"Colorado",3,"TX","Denton"
"7654",2002,"Colorado",3,"CA","Ventura"
"7655",2002,"Colorado",3,"TX","Denton"
"7656",2002,"Colorado",3,"CA","Alameda"
"7657",2002,"Colorado",3,"CO","Jefferson"
"7658",2002,"Colorado",3,"CA","San Diego"
"7659",2002,"Colorado",3,"CA","Los Angeles"
"7660",2002,"Colorado",2,"CO","Boulder"
"7661",2002,"Colorado",2,"TX","Harris"
"7662",2002,"Colorado",2,"CA","Los Angeles"
"7663",2003,"Colorado",4,"CO","Denver"
"7664",2003,"Colorado",3,"CA","Riverside"
"7665",2003,"Colorado",3,"CA","Fresno"
"7666",2003,"Colorado",3,"LA","Orleans"
"7667",2003,"Colorado",3,"TN","Davidson"
"7668",2003,"Colorado",3,"TX","Harris"
"7669",2003,"Colorado",3,"TX","Dallas"
"7670",2003,"Colorado",3,"CA","Orange"
"7671",2003,"Colorado",3,"TX","Bexar"
"7672",2003,"Colorado",3,"TX","Williamson"
"7673",2003,"Colorado",3,"TX","Tarrant"
"7674",2003,"Colorado",3,"CO","Broomfield"
"7675",2003,"Colorado",3,"TX","Collin"
"7676",2003,"Colorado",3,"CO","Denver"
"7677",2003,"Colorado",3,"TX","Brazoria"
"7678",2003,"Colorado",3,"CO","Arapahoe"
"7679",2003,"Colorado",3,"CO","Phillips"
"7680",2003,"Colorado",3,"TN","Davidson"
"7681",2003,"Colorado",3,"OK","Tulsa"
"7682",2003,"Colorado",3,"TX","Liberty"
"7683",2003,"Colorado",3,"AL","Shelby"
"7684",2004,"Colorado",4,"CO","Arapahoe"
"7685",2004,"Colorado",3,"CO","Adams"
"7686",2004,"Colorado",3,"HI","Hawaii"
"7687",2004,"Colorado",3,"HI","Honolulu"
"7688",2004,"Colorado",3,"TX","Dallas"
"7689",2004,"Colorado",3,"TX","Tarrant"
"7690",2004,"Colorado",3,"OK","Tulsa"
"7691",2004,"Colorado",3,"MI","Jackson"
"7692",2004,"Colorado",3,"CA","Los Angeles"
"7693",2004,"Colorado",3,"MI","Ingham"
"7694",2004,"Colorado",3,"IA","Linn"
"7695",2004,"Colorado",2,"CA","Ventura"
"7696",2004,"Colorado",2,"CA","Los Angeles"
"7697",2004,"Colorado",2,"CA","Sacramento"
"7698",2004,"Colorado",2,"CA","San Diego"
"7699",2004,"Colorado",2,"LA","St. John the Baptist"
"7700",2005,"Colorado",4,"CO","Denver"
"7701",2005,"Colorado",3,"CO","Adams"
"7702",2005,"Colorado",3,"CA","Los Angeles"
"7703",2005,"Colorado",3,"TX","Harris"
"7704",2005,"Colorado",3,"CA","Riverside"
"7705",2005,"Colorado",3,"CO","Denver"
"7706",2005,"Colorado",3,"CA","Los Angeles"
"7707",2005,"Colorado",3,"CO","Adams"
"7708",2005,"Colorado",3,"CA","Los Angeles"
"7709",2005,"Colorado",3,"CO","Mesa"
"7710",2005,"Colorado",3,"NE","Douglas"
"7711",2005,"Colorado",2,"KS","Johnson"
"7712",2005,"Colorado",2,"CA","Placer"
"7713",2005,"Colorado",2,"MN","Benton"
"7714",2005,"Colorado",2,"CO","Boulder"
"7715",2005,"Colorado",2,"FL","Palm Beach"
"7716",2005,"Colorado",2,"FL","Miami-Dade"
"7717",2005,"Colorado",2,"TX","Anderson"
"7718",2005,"Colorado",2,"CO","Arapahoe"
"7719",2005,"Colorado",2,"CO","Denver"
"7720",2006,"Colorado",3,"WA","Pierce"
"7721",2006,"Colorado",3,"CA","San Diego"
"7722",2006,"Colorado",3,"HI","Honolulu"
"7723",2006,"Colorado",3,"CO","Douglas"
"7724",2006,"Colorado",3,"CA","San Bernardino"
"7725",2006,"Colorado",3,"CO","Chaffee"
"7726",2006,"Colorado",3,"CA","San Diego"
"7727",2006,"Colorado",3,"HI","Honolulu"
"7728",2006,"Colorado",3,"CA","San Diego"
"7729",2006,"Colorado",3,"TX","Collin"
"7730",2006,"Colorado",3,"FL","Brevard"
"7731",2006,"Colorado",2,"CO","Douglas"
"7732",2006,"Colorado",2,"CA","Riverside"
"7733",2006,"Colorado",2,"CO","Denver"
"7734",2006,"Colorado",2,"KY","Fayette"
"7735",2006,"Colorado",2,"TX","Tarrant"
"7736",2006,"Colorado",2,"AZ","Maricopa"
"7737",2006,"Colorado",2,"CA","Los Angeles"
"7738",2007,"Colorado",5,"CO","Arapahoe"
"7739",2007,"Colorado",4,"GA","Walton"
"7740",2007,"Colorado",3,"CA","San Diego"
"7741",2007,"Colorado",3,"CA","Los Angeles"
"7742",2007,"Colorado",3,"HI","Honolulu"
"7743",2007,"Colorado",3,"AZ","Maricopa"
"7744",2007,"Colorado",3,"LA","Evangeline"
"7745",2007,"Colorado",3,"CA","Orange"
"7746",2007,"Colorado",3,"ID","Canyon"
"7747",2007,"Colorado",3,"CO","Denver"
"7748",2007,"Colorado",3,"TN","Shelby"
"7749",2007,"Colorado",3,"PA","Allegheny"
"7750",2007,"Colorado",3,"CA","Ventura"
"7751",2007,"Colorado",3,"CA","Riverside"
"7752",2007,"Colorado",3,"CO","Douglas"
"7753",2007,"Colorado",3,"CO","Denver"
"7754",2007,"Colorado",3,"FL","Sarasota"
"7755",2007,"Colorado",3,"PA","Allegheny"
"7756",2007,"Colorado",3,"CA","Orange"
"7757",2007,"Colorado",3,"FL","Broward"
"7758",2007,"Colorado",2,"CA","San Bernardino"
"7759",2007,"Colorado",2,"TN","Rutherford"
"7760",2007,"Colorado",2,"HI","Maui"
"7761",2008,"Colorado",4,"UT","Salt Lake"
"7762",2008,"Colorado",4,"CO","Douglas"
"7763",2008,"Colorado",4,"CO","Denver"
"7764",2008,"Colorado",4,"CA","Riverside"
"7765",2008,"Colorado",4,"AZ","Maricopa"
"7766",2008,"Colorado",4,"CA","San Diego"
"7767",2008,"Colorado",3,"CA","Riverside"
"7768",2008,"Colorado",3,"CO","Arapahoe"
"7769",2008,"Colorado",3,"OH","Montgomery"
"7770",2008,"Colorado",3,"OR","Multnomah"
"7771",2008,"Colorado",3,"TX","Smith"
"7772",2008,"Colorado",3,"TX","Rusk"
"7773",2008,"Colorado",3,"KY","Warren"
"7774",2008,"Colorado",3,"CO","Arapahoe"
"7775",2008,"Colorado",3,"CO","Boulder"
"7776",2008,"Colorado",3,"CA","Riverside"
"7777",2008,"Colorado",3,"NJ","Middlesex"
"7778",2008,"Colorado",2,"CA","San Diego"
"7779",2008,"Colorado",2,"OH","Franklin"
"7780",2008,"Colorado",2,"ID","Ada"
"7781",2009,"Colorado",4,"CO","Broomfield"
"7782",2009,"Colorado",4,"CA","San Diego"
"7783",2009,"Colorado",3,"CO","Douglas"
"7784",2009,"Colorado",3,"CO","Douglas"
"7785",2009,"Colorado",3,"TX","Tarrant"
"7786",2009,"Colorado",3,"TN","Shelby"
"7787",2009,"Colorado",3,"CA","Orange"
"7788",2009,"Colorado",3,"TX","Dallas"
"7789",2009,"Colorado",3,"CO","Jefferson"
"7790",2009,"Colorado",3,"TX","Collin"
"7791",2009,"Colorado",3,"IL","Cook"
"7792",2009,"Colorado",3,"NV","Clark"
"7793",2009,"Colorado",3,"CO","Denver"
"7794",2009,"Colorado",3,"CO","Denver"
"7795",2009,"Colorado",3,"OK","Tulsa"
"7796",2009,"Colorado",2,"CA","San Mateo"
"7797",2009,"Colorado",2,"OH","Franklin"
"7798",2010,"Colorado",4,"CA","Los Angeles"
"7799",2010,"Colorado",3,"CA","Riverside"
"7800",2010,"Colorado",3,"CA","Riverside"
"7801",2010,"Colorado",3,"CA","Riverside"
"7802",2010,"Colorado",3,"CA","Santa Clara"
"7803",2010,"Colorado",3,"NC","Wake"
"7804",2010,"Colorado",3,"NJ","Bergen"
"7805",2010,"Colorado",3,"CA","San Bernardino"
"7806",2010,"Colorado",3,"HI","Honolulu"
"7807",2010,"Colorado",3,"TX","Harrison"
"7808",2010,"Colorado",3,"TX","Harris"
"7809",2010,"Colorado",3,"CO","Arapahoe"
"7810",2010,"Colorado",3,"CA","Santa Clara"
"7811",2010,"Colorado",3,"OH","Montgomery"
"7812",2010,"Colorado",3,"AZ","Maricopa"
"7813",2010,"Colorado",3,"LA","Orleans"
"7814",2010,"Colorado",3,"CO","Jefferson"
"7815",2010,"Colorado",3,"FL","Orange"
"7816",2010,"Colorado",3,"NJ","Passaic"
"7817",2010,"Colorado",2,"CA","Los Angeles"
"7818",2010,"Colorado",2,"AL","Russell"
"7819",2011,"Colorado",3,"CO","Jefferson"
"7820",2011,"Colorado",3,"HI","Honolulu"
"7821",2011,"Colorado",3,"CO","Denver"
"7822",2011,"Colorado",3,"CA","Los Angeles"
"7823",2011,"Colorado",3,"CA","San Diego"
"7824",2011,"Colorado",3,"CA","Ventura"
"7825",2011,"Colorado",3,"TX","Bexar"
"7826",2011,"Colorado",3,"TX","Bexar"
"7827",2011,"Colorado",3,"HI","Honolulu"
"7828",2011,"Colorado",3,"DC","District of Columbia"
"7829",2011,"Colorado",3,"NC","Guilford"
"7830",2011,"Colorado",2,"AZ","Pinal"
"7831",2011,"Colorado",2,"NC","Guilford"
"7832",2011,"Colorado",2,"CA","Riverside"
"7833",2012,"Colorado",4,"NJ","Bergen"
"7834",2012,"Colorado",4,"DC","District of Columbia"
"7835",2012,"Colorado",3,"CA","San Diego"
"7836",2012,"Colorado",3,"CA","Riverside"
"7837",2012,"Colorado",3,"CO","Denver"
"7838",2012,"Colorado",3,"CA","San Bernardino"
"7839",2012,"Colorado",3,"TX","Dallas"
"7840",2012,"Colorado",3,"TX","Denton"
"7841",2012,"Colorado",3,"MO","Boone"
"7842",2012,"Colorado",3,"CA","Riverside"
"7843",2012,"Colorado",3,"CO","Arapahoe"
"7844",2012,"Colorado",3,"TX","Dallas"
"7845",2012,"Colorado",3,"CA","Ventura"
"7846",2012,"Colorado",3,"TX","Harris"
"7847",2012,"Colorado",3,"CA","Orange"
"7848",2012,"Colorado",3,"DC","District of Columbia"
"7849",2012,"Colorado",3,"CA","Ventura"
"7850",2012,"Colorado",3,"TX","Tarrant"
"7851",2012,"Colorado",3,"CA","San Bernardino"
"7852",2012,"Colorado",3,"CA","Los Angeles"
"7853",2012,"Colorado",3,"CA","San Bernardino"
"7854",2012,"Colorado",2,"HI","Honolulu"
"7855",2012,"Colorado",2,"CO","Jefferson"
"7856",2012,"Colorado",2,"DC","District of Columbia"
"7857",2013,"Colorado",3,"WA","Pierce"
"7858",2013,"Colorado",3,"CA","Los Angeles"
"7859",2013,"Colorado",3,"CA","Santa Barbara"
"7860",2013,"Colorado",3,"TX","Brazos"
"7861",2013,"Colorado",3,"CA","Orange"
"7862",2013,"Colorado",3,"CO","Denver"
"7863",2013,"Colorado",3,"TX","Montgomery"
"7864",2013,"Colorado",3,"CA","Napa"
"7865",2013,"Colorado",3,"CA","Los Angeles"
"7866",2013,"Colorado",3,"TX","Montgomery"
"7867",2013,"Colorado",3,"CA","Santa Clara"
"7868",2013,"Colorado",2,"CO","Arapahoe"
"7869",2013,"Colorado",2,"CA","Santa Clara"
"7870",2013,"Colorado",2,"CA","Santa Clara"
"7871",2013,"Colorado",2,"CA","San Diego"
"7872",2013,"Colorado",2,"CO","Denver"
"7873",2014,"Colorado",3,"CA","Los Angeles"
"7874",2014,"Colorado",3,"TX","Bexar"
"7875",2014,"Colorado",3,"CO","Boulder"
"7876",2014,"Colorado",3,"CA","Placer"
"7877",2014,"Colorado",3,"CA","San Diego"
"7878",2014,"Colorado",3,"CO","Arapahoe"
"7879",2014,"Colorado",3,"CO","Adams"
"7880",2014,"Colorado",3,"CO","Adams"
"7881",2014,"Colorado",3,"TX","El Paso"
"7882",2014,"Colorado",2,"HI","Honolulu"
"7883",2014,"Colorado",2,"UT","Salt Lake"
"7884",2014,"Colorado",2,"CA","Sacramento"
"7885",2014,"Colorado",2,"CA","Orange"
"7886",2014,"Colorado",2,"CO","Boulder"
"7887",2014,"Colorado",2,"CA","Orange"
"7888",2014,"Colorado",2,"UT","Cache"
"7889",2015,"Colorado",4,"CO","Adams"
"7890",2015,"Colorado",3,"TX","Montgomery"
"7891",2015,"Colorado",3,"CA","Sacramento"
"7892",2015,"Colorado",3,"AZ","Maricopa"
"7893",2015,"Colorado",3,"TX","El Paso"
"7894",2015,"Colorado",3,"AZ","Maricopa"
"7895",2015,"Colorado",3,"CA","Riverside"
"7896",2015,"Colorado",3,"CA","Los Angeles"
"7897",2015,"Colorado",3,"CO","Jefferson"
"7898",2015,"Colorado",3,"CO","Larimer"
"7899",2015,"Colorado",3,"CO","Arapahoe"
"7900",2015,"Colorado",2,"AZ","Maricopa"
"7901",2015,"Colorado",2,"HI","Honolulu"
"7902",2016,"Colorado",4,"CA","Sacramento"
"7903",2016,"Colorado",3,"FL","Broward"
"7904",2016,"Colorado",3,"OR","Washington"
"7905",2016,"Colorado",3,"UT","Davis"
"7906",2016,"Colorado",3,"LA","Jefferson"
"7907",2016,"Colorado",3,"CA","Placer"
"7908",2016,"Colorado",3,"GA","Fulton"
"7909",2016,"Colorado",3,"FL","Broward"
"7910",2016,"Colorado",3,"CO","Denver"
"7911",2016,"Colorado",3,"CA","Santa Clara"
"7912",2016,"Colorado",3,"GA","Cherokee"
"7913",2016,"Colorado",3,"CO","Douglas"
"7914",2016,"Colorado",3,"TX","Bexar"
"7915",2017,"Colorado",4,"CO","Jefferson"
"7916",2017,"Colorado",4,"TX","Dallas"
"7917",2017,"Colorado",4,"TX","Denton"
"7918",2017,"Colorado",3,"CO","Arapahoe"
"7919",2017,"Colorado",3,"TX","Dallas"
"7920",2017,"Colorado",3,"CA","Los Angeles"
"7921",2017,"Colorado",3,"CA","Orange"
"7922",2017,"Colorado",3,"CA","Contra Costa"
"7923",2017,"Colorado",3,"AZ","Maricopa"
"7924",2017,"Colorado",3,"CA","Los Angeles"
"7925",2017,"Colorado",3,"TX","Denton"
"7926",2017,"Colorado",3,"CA","Riverside"
"7927",2017,"Colorado",3,"TX","Fort Bend"
"7928",2017,"Colorado",3,"TX","Collin"
"7929",2017,"Colorado",3,"FL","Manatee"
"7930",2017,"Colorado",3,"CA","Los Angeles"
"7931",2017,"Colorado",3,"TX","Dallas"
"7932",2017,"Colorado",3,"CA","Placer"
"7933",2017,"Colorado",3,"CO","Arapahoe"
"7934",2017,"Colorado",3,"FL","Sumter"
"7935",2017,"Colorado",2,"CO","El Paso"
"7936",2018,"Colorado",3,"CO","Arapahoe"
"7937",2018,"Colorado",3,"CA","Los Angeles"
"7938",2018,"Colorado",3,"WA","King"
"7939",2018,"Colorado",3,"CO","Arapahoe"
"7940",2018,"Colorado",3,"OK","Oklahoma"
"7941",2018,"Colorado",3,"CA","Orange"
"7942",2018,"Colorado",3,"TX","Harris"
"7943",2018,"Colorado",3,"TX","Harris"
"7944",2018,"Colorado",3,"CA","San Bernardino"
"7945",2018,"Colorado",3,"TX","Dallas"
"7946",2018,"Colorado",3,"CA","Sacramento"
"7947",2018,"Colorado",3,"CO","Arapahoe"
"7948",2018,"Colorado",3,"TX","Fort Bend"
"7949",2018,"Colorado",3,"TX","Dallas"
"7950",2018,"Colorado",2,"TX","Galveston"
"7951",2018,"Colorado",3,"CA","Merced"
"7952",2019,"Colorado",3,"TX","Dallas"
"7953",2019,"Colorado",3,"MI","Wayne"
"7954",2019,"Colorado",3,"MI","Wayne"
"7955",2019,"Colorado",3,"CA","Orange"
"7956",2019,"Colorado",3,"CA","Orange"
"7957",2019,"Colorado",3,"CA","San Bernardino"
"7958",2019,"Colorado",3,"CO","Arapahoe"
"7959",2019,"Colorado",3,"CA","Orange"
"7960",2019,"Colorado",3,"CO","Arapahoe"
"7961",2019,"Colorado",3,"TX","Wichita"
"7962",2019,"Colorado",3,"CO","Adams"
"7963",2019,"Colorado",3,"CA","Los Angeles"
"7964",2019,"Colorado",3,"CO","Arapahoe"
"7965",2019,"Colorado",3,"CO","Douglas"
"7966",2019,"Colorado",3,"GA","Tift"
"7967",2019,"Colorado",3,"TX","Tarrant"
"7968",2019,"Colorado",3,"WA","Pierce"
"7969",2019,"Colorado",3,"CA","Santa Clara"
"7970",2020,"Colorado",4,"LA","Orleans"
"7971",2020,"Colorado",4,"AZ","Maricopa"
"7972",2020,"Colorado",4,"TX","Denton"
"7973",2020,"Colorado",3,"AZ","Maricopa"
"7974",2020,"Colorado",3,"TX","Collin"
"7975",2020,"Colorado",3,"GA","Cobb"
"7976",2020,"Colorado",3,"CA","Los Angeles"
"7977",2020,"Colorado",3,"TX","Bexar"
"7978",2020,"Colorado",3,"CO","Arapahoe"
"7979",2020,"Colorado",3,"TX","Collin"
"7980",2020,"Colorado",3,"CA","Los Angeles"
"7981",2020,"Colorado",3,"TX","Denton"
"7982",2020,"Colorado",3,"TX","Cherokee"
