"","committed_to","state_province","count","tot","share","rank","end_year","start_year"
"6557","Duke","NC",29,105,0.276190476190476,1,2011,2006
"6558","Maryland","MD",29,101,0.287128712871287,1,2011,2006
"6559","Michigan State","OH",29,106,0.273584905660377,2,2011,2006
"6560","South Carolina","FL",29,115,0.252173913043478,2,2011,2006
"6561","Syracuse","NY",29,106,0.273584905660377,1,2011,2006
"6562","Washington State","WA",29,99,0.292929292929293,2,2011,2006
"6563","Colorado State","TX",28,112,0.25,2,2011,2006
"6564","Iowa State","FL",28,107,0.261682242990654,2,2011,2006
"6565","Purdue","FL",28,96,0.291666666666667,1,2011,2006
"6566","Southern Mississippi","AL",28,104,0.269230769230769,2,2011,2006
"6567","Eastern Michigan","MI",27,80,0.3375,1,2011,2006
"6568","Michigan","OH",27,113,0.238938053097345,1,2011,2006
"6569","Utah State","CA",27,78,0.346153846153846,1,2011,2006
"6570","UTEP","TX",27,39,0.692307692307692,1,2011,2006
"6571","Auburn","FL",26,126,0.206349206349206,2,2011,2006
"6572","Hawai'i","CA",26,91,0.285714285714286,2,2011,2006
"6573","Iowa","IA",26,110,0.236363636363636,1,2011,2006
"6574","Stanford","CA",26,99,0.262626262626263,1,2011,2006
"6575","Arkansas State","AR",25,89,0.280898876404494,1,2011,2006
"6576","Idaho","CA",25,83,0.301204819277108,1,2011,2006
"6577","Indiana","OH",25,97,0.257731958762887,2,2011,2006
"6578","Minnesota","MN",25,99,0.252525252525253,1,2011,2006
"6579","Tulane","TX",25,113,0.221238938053097,2,2011,2006
"6580","Utah","UT",25,76,0.328947368421053,1,2011,2006
"6581","West Virginia","FL",25,103,0.242718446601942,1,2011,2006
"6582","Wyoming","CO",25,94,0.265957446808511,1,2011,2006
"6583","Arkansas","TX",24,122,0.19672131147541,2,2011,2006
"6584","Buffalo","NY",24,96,0.25,1,2011,2006
"6585","Kentucky","GA",24,87,0.275862068965517,1,2011,2006
"6586","Michigan","MI",24,113,0.212389380530973,2,2011,2006
"6587","UCF","GA",24,108,0.222222222222222,2,2011,2006
"6588","Akron","PA",23,96,0.239583333333333,2,2011,2006
"6589","Colorado State","FL",23,112,0.205357142857143,3,2011,2006
"6590","Kansas State","KS",23,91,0.252747252747253,1,2011,2006
"6591","Temple","NJ",23,89,0.258426966292135,2,2011,2006
"6592","Utah State","UT",23,78,0.294871794871795,2,2011,2006
"6593","Auburn","GA",22,126,0.174603174603175,3,2011,2006
"6594","Oklahoma","OK",22,105,0.20952380952381,2,2011,2006
"6595","South Carolina","GA",22,115,0.191304347826087,3,2011,2006
"6596","Tennessee","GA",22,110,0.2,2,2011,2006
"6597","BYU","CA",21,99,0.212121212121212,2,2011,2006
"6598","Kansas","KS",21,98,0.214285714285714,2,2011,2006
"6599","Memphis","TN",21,79,0.265822784810127,1,2011,2006
"6600","NC State","GA",21,98,0.214285714285714,2,2011,2006
"6601","New Mexico","TX",21,84,0.25,1,2011,2006
"6602","Ole Miss","FL",21,112,0.1875,2,2011,2006
"6603","Rutgers","FL",21,107,0.196261682242991,2,2011,2006
"6604","Utah","CA",21,76,0.276315789473684,2,2011,2006
"6605","Western Kentucky","FL",21,39,0.538461538461538,1,2011,2006
"6606","Eastern Michigan","OH",20,80,0.25,2,2011,2006
"6607","Iowa State","IA",20,107,0.186915887850467,3,2011,2006
"6608","Middle Tennessee","TN",20,96,0.208333333333333,3,2011,2006
"6609","Northwestern","IL",20,90,0.222222222222222,1,2011,2006
"6610","Utah","TX",20,76,0.263157894736842,3,2011,2006
"6611","Colorado","CO",19,102,0.186274509803922,2,2011,2006
"6612","Kansas State","TX",19,91,0.208791208791209,2,2011,2006
"6613","LSU","TX",19,119,0.159663865546218,2,2011,2006
"6614","Northwestern","OH",19,90,0.211111111111111,2,2011,2006
"6615","Wake Forest","NC",19,90,0.211111111111111,2,2011,2006
"6616","Arkansas State","AL",18,89,0.202247191011236,2,2011,2006
"6617","Central Michigan","FL",18,109,0.165137614678899,2,2011,2006
"6618","Illinois","FL",18,112,0.160714285714286,2,2011,2006
"6619","Kentucky","KY",18,87,0.206896551724138,2,2011,2006
"6620","Nebraska","NE",18,103,0.174757281553398,2,2011,2006
"6621","Syracuse","FL",18,106,0.169811320754717,2,2011,2006
"6622","Alabama","GA",17,121,0.140495867768595,2,2011,2006
"6623","Arizona","TX",17,79,0.215189873417722,2,2011,2006
"6624","Ball State","IN",17,85,0.2,2,2011,2006
"6625","Boston College","MA",17,100,0.17,1,2011,2006
"6626","Bowling Green","MI",17,98,0.173469387755102,2,2011,2006
"6627","Idaho","WA",17,83,0.204819277108434,2,2011,2006
"6628","Minnesota","TX",17,99,0.171717171717172,2,2011,2006
"6629","New Mexico State","TX",17,55,0.309090909090909,1,2011,2006
"6630","Oklahoma State","OK",17,110,0.154545454545455,2,2011,2006
"6631","UNLV","NV",17,82,0.207317073170732,2,2011,2006
"6632","West Virginia","OH",17,103,0.16504854368932,2,2011,2006
"6633","Western Michigan","MI",17,108,0.157407407407407,2,2011,2006
"6634","Wisconsin","FL",17,107,0.158878504672897,2,2011,2006
"6635","Air Force","TX",16,58,0.275862068965517,1,2011,2006
"6636","Connecticut","PA",16,103,0.155339805825243,1,2011,2006
"6637","Ole Miss","GA",16,112,0.142857142857143,3,2011,2006
"6638","Vanderbilt","GA",16,91,0.175824175824176,1,2011,2006
"6639","Vanderbilt","TN",16,91,0.175824175824176,2,2011,2006
"6640","Wisconsin","OH",16,107,0.149532710280374,3,2011,2006
"6641","Arizona","AZ",15,79,0.189873417721519,3,2011,2006
"6642","Bowling Green","FL",15,98,0.153061224489796,3,2011,2006
"6643","Buffalo","FL",15,96,0.15625,2,2011,2006
"6644","Clemson","FL",15,107,0.14018691588785,2,2011,2006
"6645","Clemson","GA",15,107,0.14018691588785,3,2011,2006
"6646","Duke","GA",15,105,0.142857142857143,2,2011,2006
"6647","Illinois","OH",15,112,0.133928571428571,3,2011,2006
"6648","Kent State","GA",15,92,0.16304347826087,2,2011,2006
"6649","Michigan","FL",15,113,0.132743362831858,3,2011,2006
"6650","Minnesota","FL",15,99,0.151515151515152,3,2011,2006
"6651","Syracuse","PA",15,106,0.141509433962264,3,2011,2006
"6652","Vanderbilt","FL",15,91,0.164835164835165,3,2011,2006
"6653","Western Michigan","IL",15,108,0.138888888888889,3,2011,2006
"6654","Arkansas State","TN",14,89,0.157303370786517,3,2011,2006
"6655","Boise State","ID",14,89,0.157303370786517,2,2011,2006
"6656","Boston College","NJ",14,100,0.14,2,2011,2006
"6657","Georgia","FL",14,104,0.134615384615385,2,2011,2006
"6658","Georgia Tech","FL",14,100,0.14,2,2011,2006
"6659","Iowa","IL",14,110,0.127272727272727,2,2011,2006
"6660","Iowa","OH",14,110,0.127272727272727,3,2011,2006
"6661","Kentucky","TN",14,87,0.160919540229885,3,2011,2006
"6662","Louisiana","FL",14,91,0.153846153846154,2,2011,2006
"6663","Marshall","GA",14,103,0.135922330097087,2,2011,2006
"6664","Oregon State","OR",14,100,0.14,2,2011,2006
"6665","Wyoming","TX",14,94,0.148936170212766,2,2011,2006
"6666","Army","TX",13,113,0.115044247787611,1,2011,2006
"6667","Clemson","NC",13,107,0.121495327102804,4,2011,2006
"6668","Connecticut","FL",13,103,0.12621359223301,2,2011,2006
"6669","Miami (OH)","TX",13,105,0.123809523809524,2,2011,2006
"6670","New Mexico","NM",13,84,0.154761904761905,2,2011,2006
"6671","Notre Dame","OH",13,104,0.125,1,2011,2006
"6672","Purdue","IN",13,96,0.135416666666667,2,2011,2006
"6673","Stanford","TX",13,99,0.131313131313131,2,2011,2006
"6674","Tennessee","FL",13,110,0.118181818181818,3,2011,2006
"6675","Toledo","FL",13,92,0.141304347826087,2,2011,2006
"6676","UNLV","TX",13,82,0.158536585365854,3,2011,2006
"6677","Cincinnati","FL",12,92,0.130434782608696,2,2011,2006
"6678","Connecticut","CT",12,103,0.116504854368932,3,2011,2006
"6679","Florida State","GA",12,110,0.109090909090909,2,2011,2006
"6680","Idaho","TX",12,83,0.144578313253012,3,2011,2006
"6681","Kansas State","OK",12,91,0.131868131868132,3,2011,2006
"6682","Louisiana","MS",12,91,0.131868131868132,3,2011,2006
"6683","Louisville","KY",12,85,0.141176470588235,2,2011,2006
"6684","Marshall","VA",12,103,0.116504854368932,3,2011,2006
"6685","Maryland","VA",12,101,0.118811881188119,2,2011,2006
"6686","Memphis","MS",12,79,0.151898734177215,2,2011,2006
"6687","North Carolina","VA",12,99,0.121212121212121,2,2011,2006
"6688","Northern Illinois","MO",12,90,0.133333333333333,2,2011,2006
"6689","Notre Dame","CA",12,104,0.115384615384615,2,2011,2006
"6690","Ohio","PA",12,83,0.144578313253012,2,2011,2006
"6691","Purdue","IL",12,96,0.125,3,2011,2006
"6692","Rutgers","PA",12,107,0.11214953271028,3,2011,2006
"6693","Syracuse","NJ",12,106,0.113207547169811,4,2011,2006
"6694","Tulane","GA",12,113,0.106194690265487,3,2011,2006
"6695","Virginia","MD",12,106,0.113207547169811,2,2011,2006
"6696","West Virginia","PA",12,103,0.116504854368932,3,2011,2006
"6697","Alabama","FL",11,121,0.0909090909090909,3,2011,2006
"6698","Arkansas","OK",11,122,0.0901639344262295,3,2011,2006
"6699","Ball State","IL",11,85,0.129411764705882,3,2011,2006
"6700","Buffalo","TX",11,96,0.114583333333333,3,2011,2006
"6701","Connecticut","GA",11,103,0.106796116504854,4,2011,2006
"6702","Memphis","AL",11,79,0.139240506329114,3,2011,2006
"6703","Memphis","LA",11,79,0.139240506329114,4,2011,2006
"6704","Mississippi State","AL",11,105,0.104761904761905,2,2011,2006
"6705","Nebraska","CA",11,103,0.106796116504854,3,2011,2006
"6706","New Mexico State","CA",11,55,0.2,2,2011,2006
"6707","North Carolina","FL",11,99,0.111111111111111,3,2011,2006
"6708","Northern Illinois","FL",11,90,0.122222222222222,3,2011,2006
"6709","Notre Dame","FL",11,104,0.105769230769231,3,2011,2006
"6710","Penn State","MD",11,85,0.129411764705882,2,2011,2006
"6711","Pittsburgh","FL",11,98,0.112244897959184,2,2011,2006
"6712","Purdue","TX",11,96,0.114583333333333,4,2011,2006
"6713","Southern Mississippi","FL",11,104,0.105769230769231,3,2011,2006
"6714","Virginia Tech","NC",11,111,0.0990990990990991,2,2011,2006
"6715","West Virginia","VA",11,103,0.106796116504854,4,2011,2006
"6716","Boise State","TX",10,89,0.112359550561798,3,2011,2006
"6717","Boston College","FL",10,100,0.1,3,2011,2006
"6718","Boston College","PA",10,100,0.1,4,2011,2006
"6719","Connecticut","MA",10,103,0.0970873786407767,5,2011,2006
"6720","Duke","FL",10,105,0.0952380952380952,3,2011,2006
"6721","Eastern Michigan","IL",10,80,0.125,3,2011,2006
"6722","Indiana","MI",10,97,0.103092783505155,3,2011,2006
"6723","Kent State","PA",10,92,0.108695652173913,3,2011,2006
"6724","Louisville","GA",10,85,0.117647058823529,3,2011,2006
"6725","Louisville","OH",10,85,0.117647058823529,4,2011,2006
"6726","Memphis","GA",10,79,0.126582278481013,5,2011,2006
"6727","Michigan","TX",10,113,0.0884955752212389,4,2011,2006
"6728","New Mexico","FL",10,84,0.119047619047619,3,2011,2006
"6729","Notre Dame","IL",10,104,0.0961538461538462,4,2011,2006
"6730","Oregon","OR",10,101,0.099009900990099,2,2011,2006
"6731","Pittsburgh","NJ",10,98,0.102040816326531,3,2011,2006
"6732","Texas Tech","OK",10,107,0.0934579439252336,2,2011,2006
"6733","Utah State","TX",10,78,0.128205128205128,3,2011,2006
"6734","Wake Forest","GA",10,90,0.111111111111111,3,2011,2006
"6735","Wake Forest","TX",10,90,0.111111111111111,4,2011,2006
"6736","Arkansas","FL",9,122,0.0737704918032787,4,2011,2006
"6737","Army","CA",9,113,0.079646017699115,2,2011,2006
"6738","Army","FL",9,113,0.079646017699115,3,2011,2006
"6739","Army","PA",9,113,0.079646017699115,4,2011,2006
"6740","Buffalo","PA",9,96,0.09375,4,2011,2006
"6741","California","TX",9,93,0.0967741935483871,2,2011,2006
"6742","Cincinnati","MI",9,92,0.0978260869565217,3,2011,2006
"6743","Colorado","TX",9,102,0.0882352941176471,3,2011,2006
"6744","East Carolina","SC",9,96,0.09375,2,2011,2006
"6745","Kansas","MO",9,98,0.0918367346938776,3,2011,2006
"6746","Kansas","OK",9,98,0.0918367346938776,4,2011,2006
"6747","Maryland","NJ",9,101,0.0891089108910891,3,2011,2006
"6748","New Mexico","CA",9,84,0.107142857142857,4,2011,2006
"6749","Ohio State","FL",9,86,0.104651162790698,2,2011,2006
"6750","Ole Miss","AL",9,112,0.0803571428571429,4,2011,2006
"6751","Oregon State","HI",9,100,0.09,3,2011,2006
"6752","Oregon State","WA",9,100,0.09,4,2011,2006
"6753","South Alabama","AL",9,14,0.642857142857143,1,2011,2006
"6754","Toledo","MI",9,92,0.0978260869565217,3,2011,2006
"6755","Vanderbilt","AL",9,91,0.0989010989010989,4,2011,2006
"6756","West Virginia","WV",9,103,0.087378640776699,5,2011,2006
"6757","Air Force","GA",8,58,0.137931034482759,2,2011,2006
"6758","Alabama","TN",8,121,0.0661157024793388,4,2011,2006
"6759","Boston College","OH",8,100,0.08,5,2011,2006
"6760","Buffalo","OH",8,96,0.0833333333333333,5,2011,2006
"6761","Central Michigan","IL",8,109,0.073394495412844,3,2011,2006
"6762","Indiana","IL",8,97,0.0824742268041237,4,2011,2006
"6763","Iowa","FL",8,110,0.0727272727272727,4,2011,2006
"6764","Kansas State","MO",8,91,0.0879120879120879,4,2011,2006
"6765","Marshall","NC",8,103,0.0776699029126214,4,2011,2006
"6766","Maryland","DC",8,101,0.0792079207920792,4,2011,2006
"6767","Maryland","GA",8,101,0.0792079207920792,5,2011,2006
"6768","NC State","SC",8,98,0.0816326530612245,3,2011,2006
"6769","New Mexico","MD",8,84,0.0952380952380952,5,2011,2006
"6770","Northwestern","TX",8,90,0.0888888888888889,3,2011,2006
"6771","Ohio State","PA",8,86,0.0930232558139535,3,2011,2006
"6772","Oregon","TX",8,101,0.0792079207920792,3,2011,2006
"6773","Penn State","NJ",8,85,0.0941176470588235,3,2011,2006
"6774","Temple","VA",8,89,0.0898876404494382,3,2011,2006
"6775","Vanderbilt","TX",8,91,0.0879120879120879,5,2011,2006
"6776","Western Michigan","GA",8,108,0.0740740740740741,4,2011,2006
"6777","Wisconsin","IL",8,107,0.0747663551401869,4,2011,2006
"6778","Wyoming","IL",8,94,0.0851063829787234,3,2011,2006
"6779","Arkansas State","FL",7,89,0.0786516853932584,4,2011,2006
"6780","Army","NY",7,113,0.0619469026548673,5,2011,2006
"6781","Boise State","OR",7,89,0.0786516853932584,4,2011,2006
"6782","BYU","TX",7,99,0.0707070707070707,3,2011,2006
"6783","Duke","SC",7,105,0.0666666666666667,4,2011,2006
"6784","Idaho","NV",7,83,0.0843373493975904,4,2011,2006
"6785","Illinois","TN",7,112,0.0625,4,2011,2006
"6786","Iowa","MD",7,110,0.0636363636363636,5,2011,2006
"6787","Kentucky","FL",7,87,0.0804597701149425,4,2011,2006
"6788","Louisiana Monroe","AR",7,98,0.0714285714285714,3,2011,2006
"6789","Marshall","OH",7,103,0.0679611650485437,5,2011,2006
"6790","Miami (OH)","IL",7,105,0.0666666666666667,3,2011,2006
"6791","Miami (OH)","PA",7,105,0.0666666666666667,4,2011,2006
"6792","Minnesota","IL",7,99,0.0707070707070707,4,2011,2006
"6793","Navy","FL",7,41,0.170731707317073,1,2011,2006
"6794","NC State","FL",7,98,0.0714285714285714,4,2011,2006
"6795","Northern Illinois","WI",7,90,0.0777777777777778,4,2011,2006
"6796","Northwestern","CA",7,90,0.0777777777777778,4,2011,2006
"6797","Northwestern","FL",7,90,0.0777777777777778,5,2011,2006
"6798","Notre Dame","IN",7,104,0.0673076923076923,5,2011,2006
"6799","Purdue","GA",7,96,0.0729166666666667,5,2011,2006
"6800","Stanford","GA",7,99,0.0707070707070707,3,2011,2006
"6801","Syracuse","MD",7,106,0.0660377358490566,5,2011,2006
"6802","UCLA","TN",7,91,0.0769230769230769,2,2011,2006
"6803","UTEP","CA",7,39,0.179487179487179,2,2011,2006
"6804","Wyoming","OK",7,94,0.074468085106383,4,2011,2006
"6805","Air Force","AZ",6,58,0.103448275862069,3,2011,2006
"6806","Colorado","HI",6,102,0.0588235294117647,4,2011,2006
"6807","Duke","TN",6,105,0.0571428571428571,5,2011,2006
"6808","Kansas State","FL",6,91,0.0659340659340659,5,2011,2006
"6809","Michigan","CA",6,113,0.0530973451327434,5,2011,2006
"6810","Nebraska","AZ",6,103,0.058252427184466,4,2011,2006
"6811","New Mexico State","NM",6,55,0.109090909090909,3,2011,2006
"6812","Penn State","MI",6,85,0.0705882352941176,4,2011,2006
"6813","Stanford","AZ",6,99,0.0606060606060606,4,2011,2006
"6814","Tennessee","AL",6,110,0.0545454545454545,4,2011,2006
"6815","Tennessee","LA",6,110,0.0545454545454545,5,2011,2006
"6816","Wyoming","CA",6,94,0.0638297872340425,5,2011,2006
"6817","California","AZ",5,93,0.0537634408602151,3,2011,2006
"6818","Florida","CT",5,102,0.0490196078431373,2,2011,2006
"6819","Florida","GA",5,102,0.0490196078431373,3,2011,2006
"6820","Illinois","DC",5,112,0.0446428571428571,5,2011,2006
"6821","Miami","CA",5,104,0.0480769230769231,2,2011,2006
"6822","Miami","GA",5,104,0.0480769230769231,3,2011,2006
"6823","Miami (OH)","FL",5,105,0.0476190476190476,5,2011,2006
"6824","Minnesota","WI",5,99,0.0505050505050505,5,2011,2006
"6825","Navy","MD",5,41,0.121951219512195,2,2011,2006
"6826","Navy","TN",5,41,0.121951219512195,3,2011,2006
"6827","Nebraska","FL",5,103,0.0485436893203883,5,2011,2006
"6828","New Mexico State","HI",5,55,0.0909090909090909,4,2011,2006
"6829","North Carolina","TN",5,99,0.0505050505050505,4,2011,2006
"6830","Ohio","FL",5,83,0.0602409638554217,3,2011,2006
"6831","Ohio","NE",5,83,0.0602409638554217,4,2011,2006
"6832","Penn State","NY",5,85,0.0588235294117647,5,2011,2006
"6833","Stanford","FL",5,99,0.0505050505050505,5,2011,2006
"6834","Virginia","PA",5,106,0.0471698113207547,3,2011,2006
"6835","Air Force","CA",4,58,0.0689655172413793,4,2011,2006
"6836","California","HI",4,93,0.043010752688172,4,2011,2006
"6837","Colorado","AZ",4,102,0.0392156862745098,5,2011,2006
"6838","Navy","NV",4,41,0.0975609756097561,4,2011,2006
"6839","Virginia","GA",4,106,0.0377358490566038,4,2011,2006
"6840","Western Kentucky","GA",4,39,0.102564102564103,2,2011,2006
"6841","Western Kentucky","KY",4,39,0.102564102564103,3,2011,2006
"6842","Navy","AL",3,41,0.0731707317073171,5,2011,2006
"6843","South Alabama","FL",3,14,0.214285714285714,2,2011,2006
"6844","Air Force","CO",2,58,0.0344827586206897,5,2011,2006
"6845","Georgia State","GA",2,3,0.666666666666667,1,2011,2006
"6846","Northern Iowa","IA",2,3,0.666666666666667,1,2011,2006
"6847","South Carolina State","SC",2,2,1,1,2011,2006
"6848","Alabama State","FL",1,1,1,1,2011,2006
"6849","Appalachian State","NC",1,1,1,1,2011,2006
"6850","Bethune-Cookman","FL",1,1,1,1,2011,2006
"6851","Eastern Illinois","IN",1,1,1,1,2011,2006
"6852","Fairmont State","WV",1,1,1,1,2011,2006
"6853","Georgia Southern","GA",1,1,1,1,2011,2006
"6854","Georgia State","FL",1,3,0.333333333333333,2,2011,2006
"6855","Harvard","MA",1,2,0.5,1,2011,2006
"6856","Harvard","WI",1,2,0.5,2,2011,2006
"6857","Holy Cross","TX",1,1,1,1,2011,2006
"6858","Indiana State","GA",1,1,1,1,2011,2006
"6859","Liberty","VA",1,1,1,1,2011,2006
"6860","New Hampshire","NJ",1,1,1,1,2011,2006
"6861","Norfolk State","VA",1,1,1,1,2011,2006
"6862","North Dakota State","MN",1,1,1,1,2011,2006
"6863","Northern Iowa","WI",1,3,0.333333333333333,2,2011,2006
"6864","Old Dominion","VA",1,1,1,1,2011,2006
"6865","Princeton","NJ",1,1,1,1,2011,2006
"6866","Texas State","TX",1,1,1,1,2011,2006
"6867","UMass","TN",1,1,1,1,2011,2006
"6868","UT San Antonio","TX",1,1,1,1,2011,2006
"6869","Villanova","NJ",1,3,0.333333333333333,1,2011,2006
"6870","Villanova","PA",1,3,0.333333333333333,2,2011,2006
"6871","Villanova","TX",1,3,0.333333333333333,3,2011,2006
"6872","Western Carolina","NC",1,1,1,1,2011,2006
"6873","Texas","TX",102,110,0.927272727272727,1,2010,2005
"6874","Houston","TX",96,111,0.864864864864865,1,2010,2005
"6875","Florida International","FL",93,105,0.885714285714286,1,2010,2005
"6876","Baylor","TX",90,96,0.9375,1,2010,2005
"6877","Fresno State","CA",90,100,0.9,1,2010,2005
"6878","Texas A&M","TX",87,100,0.87,1,2010,2005
"6879","SMU","TX",84,110,0.763636363636364,1,2010,2005
"6880","Rice","TX",83,96,0.864583333333333,1,2010,2005
"6881","South Florida","FL",80,93,0.860215053763441,1,2010,2005
"6882","Texas Tech","TX",80,112,0.714285714285714,1,2010,2005
"6883","TCU","TX",76,90,0.844444444444444,1,2010,2005
"6884","Oklahoma State","TX",74,111,0.666666666666667,1,2010,2005
"6885","San Diego State","CA",74,91,0.813186813186813,1,2010,2005
"6886","Nevada","CA",68,87,0.781609195402299,1,2010,2005
"6887","North Texas","TX",68,73,0.931506849315068,1,2010,2005
"6888","Georgia","GA",66,104,0.634615384615385,1,2010,2005
"6889","Miami","FL",66,106,0.622641509433962,1,2010,2005
"6890","UCF","FL",66,107,0.616822429906542,1,2010,2005
"6891","Florida","FL",65,105,0.619047619047619,1,2010,2005
"6892","USC","CA",65,94,0.691489361702128,1,2010,2005
"6893","Virginia Tech","VA",65,107,0.607476635514019,1,2010,2005
"6894","Florida State","FL",63,108,0.583333333333333,1,2010,2005
"6895","UCLA","CA",60,84,0.714285714285714,1,2010,2005
"6896","Alabama","AL",59,123,0.479674796747967,1,2010,2005
"6897","LSU","LA",59,117,0.504273504273504,1,2010,2005
"6898","Pittsburgh","PA",59,105,0.561904761904762,1,2010,2005
